Frequency (Hz),MTF_10HU,MTF_30HU,MTF_50HU
0.8431372549019608,0.0221716853153803,0.04285371977546425,0.05176599396029819
0.8443627450980392,0.02198667820739373,0.042548774395882845,0.05141540976046824
0.8455882352941176,0.02180312697451006,0.04224581783063732,0.051066965221251544
0.8468137254901961,0.02162102083024362,0.0419448381624995,0.05072064838921235
0.8480392156862745,0.02144034905811876,0.04164582352980483,0.05037644735913139
0.8492647058823529,0.021261101011321743,0.04134876212633496,0.05003435027395821
0.8504901960784313,0.02108326611235277,0.041053642201199274,0.0496943453247624
0.8517156862745098,0.02090683385267788,0.04076045205871326,0.04935642075068095
0.8529411764705882,0.020731793792380854,0.0404691800582766,0.049020564838865105
0.8541666666666666,0.020558135559815675,0.040179814614248244,0.048686765924423475
0.8553921568627451,0.02038584885125816,0.03989234419582005,0.048355012390364105
0.8566176470588235,0.020214923430558474,0.03960675732688918,0.048025292667533886
0.8578431372549019,0.020045349128793598,0.039323042585927684,0.047697595234555926
0.8590686274509803,0.019877115843919668,0.03904118860585191,0.047371908617764885
0.8602941176470589,0.01971021354042491,0.03876118407388907,0.04704822139114054
0.8615196078431373,0.01954463224898268,0.038483017731442595,0.046726522176238905
0.8627450980392157,0.019380362066104304,0.038206678373956166,0.04640679964212198
0.8639705882352942,0.01921739315379303,0.037932154850775786,0.04608904250528477
0.8651960784313726,0.01905571573919722,0.03765943606501098,0.04577323952958136
0.866421568627451,0.018895320114264976,0.03738851097339351,0.045459379526148445
0.8676470588235294,0.018736196635397908,0.037119368586135945,0.04514745135332751
0.8688725490196079,0.01857833572310637,0.03685199796678774,0.04483744391658463
0.8700980392156863,0.018421727861664128,0.03658638823209059,0.044529346168429296
0.8713235294117647,0.018266363598764004,0.03632252855183202,0.044223147108330856
0.8725490196078431,0.01811223354517395,0.036060408148698,0.04391883578263378
0.8737745098039216,0.017959328374392795,0.035800016298124425,0.04361640128447077
0.875,0.017807638822307542,0.03554134232814664,0.0433158327536747
0.8762254901960784,0.01765715568685058,0.03528437561924851,0.04301711937668852
0.8774509803921569,0.017507869827656678,0.035029105604209854,0.042720250386474326
0.8786764705882353,0.017359772165722355,0.03477552176795293,0.042425215062419724
0.8799019607843137,0.01721285368306345,0.0345236136473877,0.04213200273024431
0.8811274509803921,0.017067105422375467,0.03427337083125637,0.04184060276190248
0.8823529411764706,0.01692251848669263,0.03402478295997584,0.0415510045754874
0.883578431372549,0.016779084039048788,0.03377783972548051,0.04126319763513147
0.8848039215686274,0.016636793302138377,0.03353253087106299,0.04097717145090618
0.8860294117647058,0.016495637557977953,0.03328884619121436,0.040692915578720956
0.8872549019607843,0.016355608147568645,0.03304677553146329,0.04041041962021982
0.8884803921568627,0.016216696470559427,0.03280630878821451,0.04012967322267793
0.8897058823529411,0.016078893984909762,0.03256743590858543,0.039850666078895286
0.8909313725490197,0.015942192206555253,0.03233014689024398,0.03957338792709081
0.8921568627450981,0.015806582709071603,0.03209443178124273,0.039297828550794264
0.8933823529411765,0.015672057123341177,0.031860280679854844,0.03902397777873671
0.8946078431372549,0.015538607137218923,0.03162768373440758,0.038751825484741126
0.8958333333333334,0.015406224495199846,0.031396631143115666,0.03848136158761
0.8970588235294118,0.015274900998087367,0.03116711315391426,0.03821257605101379
0.8982843137254902,0.015144628502661565,0.030939120064290032,0.03794545888337686
0.8995098039215687,0.015015398921349217,0.03071264222111305,0.03768000013776264
0.9007352941176471,0.014887204221894166,0.03048767002046684,0.037416189911758414
0.9019607843137255,0.014760036427028621,0.03026419390747867,0.037154018347358604
0.9031862745098039,0.01463388761414509,0.0300422043761486,0.03689347563084649
0.9044117647058824,0.014508749914969709,0.02982169196917785,0.036634551992676206
0.9056372549019608,0.014384615515235934,0.029602647277797812,0.036377237707352614
0.9068627450980392,0.014261476654359348,0.029385060941596996,0.03612152309331156
0.9080882352941176,0.014139325625113226,0.029168923648348395,0.035867398512797924
0.9093137254901961,0.014018154773305503,0.02895422613383609,0.035614854371743165
0.9105392156862745,0.013897956497455847,0.02874095918168149,0.03536388111964296
0.9117647058823529,0.013778723248474432,0.02852911362316922,0.03511446924943261
0.9129901960784313,0.013660447529341297,0.028318680337072362,0.034866609297362655
0.9142156862745098,0.013543121894786962,0.028109650249477536,0.03462029184287355
0.9154411764705882,0.01342673895097333,0.02790201433360924,0.03437550750846881
0.9166666666666666,0.01331129135517677,0.02769576360965499,0.03413224695958882
0.9178921568627451,0.013196771815470942,0.02749088914458827,0.0338905009044825
0.9191176470588235,0.01308317309041181,0.02728738205199298,0.0336502600940795
0.9203431372549019,0.012970487988722617,0.027085233491886802,0.03341151532186089
0.9215686274509803,0.012858709368980753,0.026884434670544365,0.03317425742372948
0.9227941176470589,0.012747830139305255,0.026684976840320302,0.03293847727787985
0.9240196078431373,0.012637843257045369,0.026486851299472054,0.032704165804667104
0.9252450980392157,0.0125287417284706,0.026290049391982623,0.03247131396647551
0.9264705882352942,0.012420518608461299,0.026094562507383064,0.03223991276758714
0.9276960784313726,0.012313167000200692,0.02590038208057518,0.0320099532540482
0.928921568627451,0.012206680054868064,0.02570749959165348,0.03178142651353703
0.9301470588235294,0.012101050971332801,0.025515906565727758,0.03155432367523029
0.9313725490196079,0.011996272995849835,0.025325594572745073,0.03132863590966856
0.9325980392156863,0.011892339421756286,0.025136555227312434,0.03110435442862266
0.9338235294117647,0.011789243589168902,0.024948780188518403,0.03088147048495806
0.9350490196078431,0.011686978884682885,0.024762261159755966,0.030659975372500238
0.9362745098039216,0.011585538741072087,0.024576989888544173,0.03043986042589863
0.9375,0.011484916636990038,0.02439295816635121,0.030221117020490913
0.9387254901960784,0.011385106096672518,0.02421015782841622,0.030003736572166373
0.9399509803921569,0.011286100689640878,0.02402858075357259,0.02978771053722966
0.9411764705882353,0.011187894030407323,0.023848218864069733,0.02957303041226346
0.9424019607843137,0.011090479778180465,0.02366906412539695,0.02935968773399133
0.9436274509803921,0.010993851636572913,0.023491108546106233,0.029147674079140498
0.9448529411764706,0.010898003353309774,0.023314344177635046,0.02893698106430365
0.946078431372549,0.010802928719938465,0.023138763114130396,0.028727600345801452
0.9473039215686274,0.010708621571539467,0.02296435749227295,0.028519523619544157
0.9485294117647058,0.01061507578643918,0.022791119491100104,0.02831274262089323
0.9497549019607843,0.010522285285922979,0.02261904133183145,0.028107249124523125
0.9509803921568627,0.010430244033950596,0.022448115277692783,0.02790303494428251
0.9522058823529411,0.010338946036871804,0.022278333633741692,0.027700091933055653
0.9534313725490197,0.01024838534314425,0.02210968874669254,0.027498411982623414
0.9546568627450981,0.010158556043052259,0.02194217300474309,0.027297987023524716
0.9558823529411765,0.010069452268426541,0.021775778837399968,0.027098809024917313
0.9571078431372549,0.009981068192366143,0.02161049871530611,0.026900869994439136
0.9583333333333334,0.009893398028960833,0.02144632515006774,0.026704161978069053
0.9595588235294118,0.009806436033015458,0.02128325069408229,0.02650867705998799
0.9607843137254902,0.009720176499775152,0.021121267940366405,0.026314407362440416
0.9620098039215687,0.009634613764652276,0.020960369522385332,0.02612134504559512
0.9632352941176471,0.009549742202954516,0.02080054811388196,0.0259294823074065
0.9644607843137255,0.009465556229614503,0.020641796428707036,0.025738811383476206
0.9656862745098039,0.009382050298920539,0.020484107220649906,0.02554932454691438
0.9669117647058824,0.009299218904249128,0.02032747328327004,0.02536101410820134
0.9681372549019608,0.009217056577798187,0.020171887449728653,0.025173872415049554
0.9693627450980392,0.009135557890322638,0.020017342592622334,0.024987891852265673
0.9705882352941176,0.009054717450870208,0.01986383162381553,0.024803064841612592
0.9718137254901961,0.008974529906520114,0.019711347494276003,0.024619383841672143
0.9730392156862745,0.008894989942121272,0.01955988319390913,0.024436841347707933
0.9742647058823529,0.00881609228003384,0.019409431751394406,0.02425542989152796
0.9754901960784313,0.008737831679870921,0.019259986234022308,0.024075142041348984
0.9767156862745098,0.008660202938242005,0.019111539747531565,0.02389597040165923
0.9779411764705882,0.008583200888498004,0.018964085435948623,0.02371790761308336
0.9791666666666666,0.008506820400477733,0.018817616481426384,0.023540946352246264
0.9803921568627451,0.00843105638025534,0.018672126104085952,0.023365079331638956
0.9816176470588235,0.008355903769890009,0.018527607561857538,0.023190299299483366
0.9828431372549019,0.008281357547176167,0.018384054150323435,0.02301659903959835
0.9840686274509803,0.008207412725396417,0.01824145920256213,0.022843971371266127
0.9852941176470589,0.008134064353074216,0.01809981608899308,0.022672409149099824
0.9865196078431373,0.008061307513729547,0.017959118217222573,0.022501905262910234
0.9877450980392157,0.00798913732563539,0.01781935903189189,0.022332452637574853
0.9889705882352942,0.007917548941575613,0.017680532014525102,0.022164044232905904
0.9901960784313726,0.00784653754860458,0.017542630683379638,0.021996673043520435
0.991421568627451,0.00777609836780815,0.01740564859329719,0.02183033209871044
0.9926470588235294,0.007706226654066263,0.01726957933555624,0.02166501446231365
0.9938725490196079,0.007636917695816509,0.017134416537725905,0.021500713232585296
0.9950980392156863,0.007568166814820278,0.017000153863522143,0.021337421542071005
0.9963235294117647,0.007499969365929103,0.016866785012663785,0.02117513255747971
0.9975490196078431,0.007432320736853686,0.016734303720731362,0.021013839479558392
0.9987745098039216,0.007365216347933585,0.01660270375902741,0.020853535542966983
1.0,0.007298651651908967,0.016471978934437574,0.020694214016154986
1.0012254901960784,0.007232622133693598,0.01634212308929441,0.020535868201237945
1.0024509803921569,0.007167123310149401,0.016213130101242253,0.02037849143387665
1.0036764705882353,0.007102150729862815,0.01608499388310384,0.020222077083155467
1.0049019607843137,0.007037699972922258,0.01595770838274966,0.02006661855146393
1.0061274509803921,0.006973766650697467,0.015831267582967563,0.019912109274377365
1.0073529411764706,0.006910346405620539,0.01570566550133622,0.019758542720540565
1.008578431372549,0.006847434910967831,0.015580896190098593,0.0196059123915515
1.0098039215686274,0.006785027870644381,0.01545695373603927,0.019454211821847374
1.0110294117647058,0.006723121018969398,0.015333832260362848,0.019303434578590718
1.0122549019607843,0.006661710120462968,0.015211525918574421,0.019153574261558535
1.0134803921568627,0.006600790969635109,0.015090028900363076,0.01900462450303188
1.0147058823529411,0.0065403593907763435,0.014969335429487177,0.0188565789676869
1.0159313725490196,0.0064804112377488685,0.014849439763661813,0.01870943135248851
1.017156862745098,0.006420942393780951,0.014730336194449228,0.018563175386584394
1.0183823529411764,0.006361948771261342,0.01461201904715162,0.01841780483120198
1.0196078431372548,0.006303426311536935,0.014494482680706078,0.018273313479546235
1.0208333333333333,0.006245370984710315,0.014377721487582788,0.01812969515670011
1.0220588235294117,0.006187778789440634,0.014261729893685793,0.01798694371952617
1.0232843137254901,0.006130645752744842,0.014146502358256405,0.017845053056571147
1.0245098039215685,0.006073967929801737,0.014032033373779894,0.017704017087971508
1.025735294117647,0.0060177414037563175,0.013918317465894838,0.017563829765362308
1.0269607843137254,0.005961962285527565,0.01380534919330557,0.01742448507178726
1.0281862745098038,0.005906626713616222,0.013693123147698372,0.017285977021611998
1.0294117647058822,0.0058517308539159235,0.013581633953660481,0.017148299660439043
1.0306372549019607,0.005797270899524008,0.01347087626860229,0.017011447065026056
1.0318627450980393,0.005743243070556679,0.013360844782683744,0.01687541334320581
1.0330882352941178,0.005689643613964109,0.013251534218744115,0.016740192633809478
1.0343137254901962,0.005636468803346958,0.013142939332234843,0.016605779106592933
1.0355392156862746,0.005583714938777081,0.013035054911157307,0.01647216696216481
1.036764705882353,0.005531378346617104,0.012927875776003907,0.016339350431919288
1.0379901960784315,0.005479455379344429,0.012821396779703339,0.01620732377797025
1.0392156862745099,0.005427942415375064,0.012715612807570427,0.016076081293090166
1.0404411764705883,0.005376835858890735,0.012610518777259647,0.01594561730065151
1.0416666666666667,0.005326132139667252,0.012506109638724203,0.015815926154571728
1.0428921568627452,0.00527582771290494,0.012402380374178896,0.01568700223926236
